video_id,unitLabel,moduleLabel
"i4x-Medicine-HRP258-videoalpha-2edeee740ccc4de4876e550cf8281035","Solutions","Unit 3 Solutions"
"i4x-Medicine-HRP258-videoalpha-2edeee740ccc4de4876e550cf8281035","Solutions","Unit 3 Solutions"
"i4x-Medicine-HRP258-videoalpha-4479ab0525d84081b99d1ce56a7d3554","Unit 4: Probability Distributions","Module 1: Probability Distributions"
"i4x-Medicine-HRP258-videoalpha-4479ab0525d84081b99d1ce56a7d3554","Unit 4: Probability Distributions","Module 1: Probability Distributions"
"i4x-Medicine-HRP258-videoalpha-5fd1260078054736a3f4934b2b57f8e3","Unit 4: Probability Distributions","Module 1: Probability Distributions"
"i4x-Medicine-HRP258-videoalpha-5fd1260078054736a3f4934b2b57f8e3","Unit 4: Probability Distributions","Module 1: Probability Distributions"
"i4x-Medicine-HRP258-videoalpha-4479ab0525d84081b99d1ce56a7d3554","Unit 4: Probability Distributions","Module 1: Probability Distributions"
"i4x-Medicine-HRP258-videoalpha-4479ab0525d84081b99d1ce56a7d3554","Unit 4: Probability Distributions","Module 1: Probability Distributions"
"i4x-Medicine-HRP258-videoalpha-b20be74d95b9442d81a40da6e3b8de9d","Unit 4: Probability Distributions","Module 1: Probability Distributions"
"i4x-Medicine-HRP258-videoalpha-b20be74d95b9442d81a40da6e3b8de9d","Unit 4: Probability Distributions","Module 1: Probability Distributions"
"i4x-Medicine-HRP258-videoalpha-0eb9b1b82f1841f091f4d731dfecceb8","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 4: Interactions"
"i4x-Medicine-HRP258-videoalpha-0eb9b1b82f1841f091f4d731dfecceb8","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 4: Interactions"
"i4x-Medicine-HRP258-videoalpha-c26e4247f7724cc3bc407a7a3541ed90","Unit 6: P-values (errors  statistical power  and pitfalls)","Guest Lecture - Case Study:  Multiple Testing in Cardiovascular Medicine (optional)"
"i4x-Medicine-HRP258-videoalpha-c26e4247f7724cc3bc407a7a3541ed90","Unit 6: P-values (errors  statistical power  and pitfalls)","Guest Lecture - Case Study:  Multiple Testing in Cardiovascular Medicine (optional)"
"i4x-Medicine-HRP258-videoalpha-94b35f363f9d4ccc862d7d0f4db17db2","Unit 8: Linear Regression  Part A","Module 3: Residual Analysis"
"i4x-Medicine-HRP258-videoalpha-94b35f363f9d4ccc862d7d0f4db17db2","Unit 8: Linear Regression  Part A","Module 3: Residual Analysis"
"i4x-Medicine-HRP258-videoalpha-be496fded4f8424da9aacc553f480fa5","Unit 4: Probability Distributions","Module 5: The Normal and Standard Normal Distributions"
"i4x-Medicine-HRP258-videoalpha-be496fded4f8424da9aacc553f480fa5","Unit 4: Probability Distributions","Module 5: The Normal and Standard Normal Distributions"
"i4x-Medicine-HRP258-videoalpha-19a4af8e470645bf90dd556f82246b2d","Unit 7: Statistical Tests  Part A","Module 4: Comparing Proportions between 2 Groups"
"i4x-Medicine-HRP258-videoalpha-19a4af8e470645bf90dd556f82246b2d","Unit 7: Statistical Tests  Part A","Module 4: Comparing Proportions between 2 Groups"
"i4x-Medicine-HRP258-videoalpha-7d526d22f20e42d2a572bf2791011991","Unit 7: Statistical Tests  Part A","Module 5: Comparing Proportions between more than 2 Groups"
"i4x-Medicine-HRP258-videoalpha-7d526d22f20e42d2a572bf2791011991","Unit 7: Statistical Tests  Part A","Module 5: Comparing Proportions between more than 2 Groups"
"i4x-Medicine-HRP258-videoalpha-2c7e0777b9ec46c8994c423b0e6ea85f","Unit 1: Descriptive Statistics and Looking at Data","Module 6: Exploring real data: lead in lipstick"
"i4x-Medicine-HRP258-videoalpha-2c7e0777b9ec46c8994c423b0e6ea85f","Unit 1: Descriptive Statistics and Looking at Data","Module 6: Exploring real data: lead in lipstick"
"i4x-Medicine-HRP258-videoalpha-4c550f98be994daa98e3fb9de55642bc","Unit 8: Linear Regression  Part A","Module 6: Practice Interpreting Linear Regression Results"
"i4x-Medicine-HRP258-videoalpha-4c550f98be994daa98e3fb9de55642bc","Unit 8: Linear Regression  Part A","Module 6: Practice Interpreting Linear Regression Results"
"i4x-Medicine-HRP258-videoalpha-c0894369c7e74119a4de3e455210bde0","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 4: P-value pitfalls: Don't compare P-values!"
"i4x-Medicine-HRP258-videoalpha-c0894369c7e74119a4de3e455210bde0","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 4: P-value pitfalls: Don't compare P-values!"
"i4x-Medicine-HRP258-videoalpha-71fa80262f7e482297c8fa9e5c90db3b","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 5: P-value pitfalls: Failure to prove an effect is not proof of no effect"
"i4x-Medicine-HRP258-videoalpha-71fa80262f7e482297c8fa9e5c90db3b","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 5: P-value pitfalls: Failure to prove an effect is not proof of no effect"
"i4x-Medicine-HRP258-videoalpha-108cb5428c32489282269bed78f87dc1","Unit 8: Linear Regression  Part A","Module 1: Covariance and Correlation"
"i4x-Medicine-HRP258-videoalpha-108cb5428c32489282269bed78f87dc1","Unit 8: Linear Regression  Part A","Module 1: Covariance and Correlation"
"i4x-Medicine-HRP258-videoalpha-543ad618bdeb4874a6c88e214f143627","Unit 5: Statistical Inference","Module 6: Where does the Margin of Error come from in Polls?"
"i4x-Medicine-HRP258-videoalpha-543ad618bdeb4874a6c88e214f143627","Unit 5: Statistical Inference","Module 6: Where does the Margin of Error come from in Polls?"
"i4x-Medicine-HRP258-videoalpha-19f3a16bf2964cfab2984c7b51c0be59","Unit 5: Statistical Inference","Module 5: Confidence Intervals (estimation)"
"i4x-Medicine-HRP258-videoalpha-19f3a16bf2964cfab2984c7b51c0be59","Unit 5: Statistical Inference","Module 5: Confidence Intervals (estimation)"
"i4x-Medicine-HRP258-videoalpha-9c0d99be3e5b4eb284bf01ebde6626d6","Unit 5: Statistical Inference","Module 3: Introduction to the Distribution of a Statistic"
"i4x-Medicine-HRP258-videoalpha-9c0d99be3e5b4eb284bf01ebde6626d6","Unit 5: Statistical Inference","Module 3: Introduction to the Distribution of a Statistic"
"i4x-Medicine-HRP258-videoalpha-cfe5424484b64bb8b80c185427964c96","Unit 8: Linear Regression  Part A","Module 7 Optional: Variable Transformation"
"i4x-Medicine-HRP258-videoalpha-cfe5424484b64bb8b80c185427964c96","Unit 8: Linear Regression  Part A","Module 7 Optional: Variable Transformation"
"i4x-Medicine-HRP258-videoalpha-fe75278291dc48ff98672ef3502d5042","Unit 1: Descriptive Statistics and Looking at Data","Module 5: Dispersion of the data (standard deviation  percentiles)"
"i4x-Medicine-HRP258-videoalpha-dc2adff14c264698b8910e7803849c46","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 2: P-value pitfalls: Statistical vs. Clinical Significance"
"i4x-Medicine-HRP258-videoalpha-dc2adff14c264698b8910e7803849c46","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 2: P-value pitfalls: Statistical vs. Clinical Significance"
"i4x-Medicine-HRP258-videoalpha-528d05c268004532b0d6c752ce6706d9","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 1 Optional: Sample Size Formulas  Derivations"
"i4x-Medicine-HRP258-videoalpha-528d05c268004532b0d6c752ce6706d9","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 1 Optional: Sample Size Formulas  Derivations"
"i4x-Medicine-HRP258-videoalpha-bd29cc6b5cde4d339a0f091f9f9fca57","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 5: Introduction to Cox Regression"
"i4x-Medicine-HRP258-videoalpha-bd29cc6b5cde4d339a0f091f9f9fca57","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 5: Introduction to Cox Regression"
"i4x-Medicine-HRP258-videoalpha-9c0d99be3e5b4eb284bf01ebde6626d6","Unit 5: Statistical Inference","Module 3: Introduction to the Distribution of a Statistic"
"i4x-Medicine-HRP258-videoalpha-9c0d99be3e5b4eb284bf01ebde6626d6","Unit 5: Statistical Inference","Module 3: Introduction to the Distribution of a Statistic"
"i4x-Medicine-HRP258-videoalpha-c29de3a18c264ff39ee17cd711add579","Unit 5: Statistical Inference","Module 7: Hypothesis Testing (p-values)"
"i4x-Medicine-HRP258-videoalpha-c29de3a18c264ff39ee17cd711add579","Unit 5: Statistical Inference","Module 7: Hypothesis Testing (p-values)"
"i4x-Medicine-HRP258-videoalpha-c26e4247f7724cc3bc407a7a3541ed90","Unit 6: P-values (errors  statistical power  and pitfalls)","Guest Lecture - Case Study:  Multiple Testing in Cardiovascular Medicine (optional)"
"i4x-Medicine-HRP258-videoalpha-c26e4247f7724cc3bc407a7a3541ed90","Unit 6: P-values (errors  statistical power  and pitfalls)","Guest Lecture - Case Study:  Multiple Testing in Cardiovascular Medicine (optional)"
"i4x-Medicine-HRP258-videoalpha-72d50add4211425299352daa01f70487","Unit 7: Statistical Tests  Part A","Module 5: Comparing Proportions between more than 2 Groups"
"i4x-Medicine-HRP258-videoalpha-72d50add4211425299352daa01f70487","Unit 7: Statistical Tests  Part A","Module 5: Comparing Proportions between more than 2 Groups"
"i4x-Medicine-HRP258-videoalpha-d64d4b69d6ec4f1c842f386743250570","Unit 8: Linear Regression  Part A","Module 7: Regression Worries: Overfitting and Missing Data"
"i4x-Medicine-HRP258-videoalpha-d64d4b69d6ec4f1c842f386743250570","Unit 8: Linear Regression  Part A","Module 7: Regression Worries: Overfitting and Missing Data"
"i4x-Medicine-HRP258-videoalpha-08e23e0a0e9a45a0be57452bb2d6ee7d","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 7: Introduction to Correlated Data"
"i4x-Medicine-HRP258-videoalpha-08e23e0a0e9a45a0be57452bb2d6ee7d","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 7: Introduction to Correlated Data"
"i4x-Medicine-HRP258-videoalpha-a4220d7ea5194e89b978dca20fe19c1c","Unit 7: Statistical Tests  Part A","Unit 7 R exercise (Optional)"
"i4x-Medicine-HRP258-videoalpha-a4220d7ea5194e89b978dca20fe19c1c","Unit 7: Statistical Tests  Part A","Unit 7 R exercise (Optional)"
"i4x-Medicine-HRP258-videoalpha-d5381a91d42e4f4eaf11cf47483aadc3","Unit 5: Statistical Inference","Module 2: Introduction to Statistical Inference"
"i4x-Medicine-HRP258-videoalpha-a8d15c7385d34901b4f1df5949f55ca6","Unit 8: Linear Regression  Part A","Module 2: Simple Linear Regression"
"i4x-Medicine-HRP258-videoalpha-a8d15c7385d34901b4f1df5949f55ca6","Unit 8: Linear Regression  Part A","Module 2: Simple Linear Regression"
"i4x-Medicine-HRP258-videoalpha-79b32160265744f5b12f28771c131ae8","Unit 8: Linear Regression  Part A","Module 5: Categorical Predictors in Regression"
"i4x-Medicine-HRP258-videoalpha-79b32160265744f5b12f28771c131ae8","Unit 8: Linear Regression  Part A","Module 5: Categorical Predictors in Regression"
"i4x-Medicine-HRP258-videoalpha-e1f2c2d4437b42ab932f309d885be1b9","Unit 9: Regression II: Logistic Regression  Cox Regression","Overview/Weekly Teasers"
"i4x-Medicine-HRP258-videoalpha-e1f2c2d4437b42ab932f309d885be1b9","Unit 9: Regression II: Logistic Regression  Cox Regression","Overview/Weekly Teasers"
"i4x-Medicine-HRP258-videoalpha-c0894369c7e74119a4de3e455210bde0","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 4: P-value pitfalls: Don't compare P-values!"
"i4x-Medicine-HRP258-videoalpha-c0894369c7e74119a4de3e455210bde0","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 4: P-value pitfalls: Don't compare P-values!"
"i4x-Medicine-HRP258-videoalpha-b2d35161a95b43e2a98b081b1fd55549","Solutions","Unit 4 Solutions"
"i4x-Medicine-HRP258-videoalpha-b2d35161a95b43e2a98b081b1fd55549","Solutions","Unit 4 Solutions"
"i4x-Medicine-HRP258-videoalpha-970193cd15e54bf582c7a1a6920dc070","Solutions","Unit 4 Solutions"
"i4x-Medicine-HRP258-videoalpha-970193cd15e54bf582c7a1a6920dc070","Solutions","Unit 4 Solutions"
"i4x-Medicine-HRP258-videoalpha-b608cb2756624200b2b2c6b6a972c9de","Solutions","Unit 5 Solutions"
"i4x-Medicine-HRP258-videoalpha-b608cb2756624200b2b2c6b6a972c9de","Solutions","Unit 5 Solutions"
"i4x-Medicine-HRP258-videoalpha-6a386e379a704c40ac89c82066fca157","Solutions","Unit 5 Solutions"
"i4x-Medicine-HRP258-videoalpha-6a386e379a704c40ac89c82066fca157","Solutions","Unit 5 Solutions"
"i4x-Medicine-HRP258-videoalpha-124a59363b9c4b438050e9bcce7a8954","Unit 8: Linear Regression  Part A","Module 2: Simple Linear Regression"
"i4x-Medicine-HRP258-videoalpha-124a59363b9c4b438050e9bcce7a8954","Unit 8: Linear Regression  Part A","Module 2: Simple Linear Regression"
"i4x-Medicine-HRP258-videoalpha-94b35f363f9d4ccc862d7d0f4db17db2","Unit 8: Linear Regression  Part A","Module 3: Residual Analysis"
"i4x-Medicine-HRP258-videoalpha-94b35f363f9d4ccc862d7d0f4db17db2","Unit 8: Linear Regression  Part A","Module 3: Residual Analysis"
"i4x-Medicine-HRP258-videoalpha-b608cb2756624200b2b2c6b6a972c9de","Solutions","Unit 5 Solutions"
"i4x-Medicine-HRP258-videoalpha-b608cb2756624200b2b2c6b6a972c9de","Solutions","Unit 5 Solutions"
"i4x-Medicine-HRP258-videoalpha-6a386e379a704c40ac89c82066fca157","Solutions","Unit 5 Solutions"
"i4x-Medicine-HRP258-videoalpha-6a386e379a704c40ac89c82066fca157","Solutions","Unit 5 Solutions"
"i4x-Medicine-HRP258-videoalpha-19a4af8e470645bf90dd556f82246b2d","Unit 7: Statistical Tests  Part A","Module 4: Comparing Proportions between 2 Groups"
"i4x-Medicine-HRP258-videoalpha-19a4af8e470645bf90dd556f82246b2d","Unit 7: Statistical Tests  Part A","Module 4: Comparing Proportions between 2 Groups"
"i4x-Medicine-HRP258-videoalpha-bc9f0ddb30264d979a7e9ae471f32dde","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-bc9f0ddb30264d979a7e9ae471f32dde","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-87a8ea6a213e406eb264f518bafdb49c","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-87a8ea6a213e406eb264f518bafdb49c","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-bc9f0ddb30264d979a7e9ae471f32dde","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-bc9f0ddb30264d979a7e9ae471f32dde","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-d64d4b69d6ec4f1c842f386743250570","Unit 8: Linear Regression  Part A","Module 7: Regression Worries: Overfitting and Missing Data"
"i4x-Medicine-HRP258-videoalpha-d64d4b69d6ec4f1c842f386743250570","Unit 8: Linear Regression  Part A","Module 7: Regression Worries: Overfitting and Missing Data"
"i4x-Medicine-HRP258-videoalpha-a8d15c7385d34901b4f1df5949f55ca6","Unit 8: Linear Regression  Part A","Module 2: Simple Linear Regression"
"i4x-Medicine-HRP258-videoalpha-a8d15c7385d34901b4f1df5949f55ca6","Unit 8: Linear Regression  Part A","Module 2: Simple Linear Regression"
"i4x-Medicine-HRP258-videoalpha-56ef5574524a456eab955e39df90d99b","Unit 5: Statistical Inference","Module 1: Review of Z-distribution  Introduction to T-distribution"
"i4x-Medicine-HRP258-videoalpha-56ef5574524a456eab955e39df90d99b","Unit 5: Statistical Inference","Module 1: Review of Z-distribution  Introduction to T-distribution"
"i4x-Medicine-HRP258-videoalpha-71fa80262f7e482297c8fa9e5c90db3b","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 5: P-value pitfalls: Failure to prove an effect is not proof of no effect"
"i4x-Medicine-HRP258-videoalpha-71fa80262f7e482297c8fa9e5c90db3b","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 5: P-value pitfalls: Failure to prove an effect is not proof of no effect"
"i4x-Medicine-HRP258-videoalpha-6843c3195f67444ca3ba5698f6c2f0ec","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-6843c3195f67444ca3ba5698f6c2f0ec","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-bc9f0ddb30264d979a7e9ae471f32dde","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-bc9f0ddb30264d979a7e9ae471f32dde","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-108cb5428c32489282269bed78f87dc1","Unit 8: Linear Regression  Part A","Module 1: Covariance and Correlation"
"i4x-Medicine-HRP258-videoalpha-108cb5428c32489282269bed78f87dc1","Unit 8: Linear Regression  Part A","Module 1: Covariance and Correlation"
"i4x-Medicine-HRP258-videoalpha-58ae15b2b402446aae55b2b08e153210","Unit 7: Statistical Tests  Part A","Overview/Weekly Teasers (5:52)"
"i4x-Medicine-HRP258-videoalpha-58ae15b2b402446aae55b2b08e153210","Unit 7: Statistical Tests  Part A","Overview/Weekly Teasers (5:52)"
"i4x-Medicine-HRP258-videoalpha-528d05c268004532b0d6c752ce6706d9","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 1 Optional: Sample Size Formulas  Derivations"
"i4x-Medicine-HRP258-videoalpha-528d05c268004532b0d6c752ce6706d9","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 1 Optional: Sample Size Formulas  Derivations"
"i4x-Medicine-HRP258-videoalpha-a1c9c4f17ad24597878b60e7c1519181","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 1: Type I and Type II errors and Statistical power (12:20 / 4:26)"
"i4x-Medicine-HRP258-videoalpha-a1c9c4f17ad24597878b60e7c1519181","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 1: Type I and Type II errors and Statistical power (12:20 / 4:26)"
"i4x-Medicine-HRP258-videoalpha-b608cb2756624200b2b2c6b6a972c9de","Solutions","Unit 5 Solutions"
"i4x-Medicine-HRP258-videoalpha-b608cb2756624200b2b2c6b6a972c9de","Solutions","Unit 5 Solutions"
"i4x-Medicine-HRP258-videoalpha-9f8348839f2a45938d588a05dca21281","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 8: Overview of Statistical Tests"
"i4x-Medicine-HRP258-videoalpha-9f8348839f2a45938d588a05dca21281","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 8: Overview of Statistical Tests"
"i4x-Medicine-HRP258-videoalpha-a5ebaf5be89647a987e01ac4eff6dc63","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 1: Type I and Type II errors and Statistical power (12:20 / 4:26)"
"i4x-Medicine-HRP258-videoalpha-a5ebaf5be89647a987e01ac4eff6dc63","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 1: Type I and Type II errors and Statistical power (12:20 / 4:26)"
"i4x-Medicine-HRP258-videoalpha-63d2af0f9cf54df59290d039dfc6e23c","Unit 8: Linear Regression  Part A","Module 4: Multiple Linear Regression and Statistical Adjustment"
"i4x-Medicine-HRP258-videoalpha-63d2af0f9cf54df59290d039dfc6e23c","Unit 8: Linear Regression  Part A","Module 4: Multiple Linear Regression and Statistical Adjustment"
"i4x-Medicine-HRP258-videoalpha-a003d276678449238edc0d485c507dfe","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-a003d276678449238edc0d485c507dfe","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
